Id,SalePrice
1461,117286.34047030314
1462,163457.45428290626
1463,189671.53063602143
1464,198707.7371085737
1465,192624.13022810058
1466,170259.4508720853
1467,169803.69752136027
1468,163242.7526564447
1469,196344.80394365426
1470,116170.81839569903
1471,169467.53422074186
1472,95379.68081071615
1473,96328.67263056166
1474,145905.94947218688
1475,111368.9765604718
1476,361558.1298237406
1477,256102.5652644725
1478,312935.69173819764
1479,310950.24500853603
1480,496762.3835422557
1481,326788.24690339965
1482,210967.77345051162
1483,181152.2196292802
1484,165710.4612432833
1485,189081.66410430495
1486,187794.7944708327
1487,328163.8789072689
1488,214046.76275355613
1489,195209.802043698
1490,246700.4506947323
1491,196456.05467529534
1492,94220.42956594055
1493,189229.1921687126
1494,288931.4311017682
1495,287385.74102293525
1496,232516.07067707932
1497,184919.22622792932
1498,193207.8395860693
1499,165396.6129381005
1500,158387.56319205475
1501,180506.93038967586
1502,136500.47842192248
1503,348706.89903855155
1504,235665.98046068152
1505,223573.6603322112
1506,190709.24235975085
1507,252754.20083949793
1508,206104.97814064202
1509,156390.0482816967
1510,142412.4010849766
1511,171746.7502452832
1512,162580.32687157457
1513,145280.9806935835
1514,163723.7370296135
1515,194980.89677557818
1516,154572.22748894812
1517,183704.35670659572
1518,128075.90154859892
1519,207208.33207640404
1520,128914.31895806121
1521,135107.71357335823
1522,170515.05334851838
1523,118722.8221370342
1524,128583.80936752804
1525,120631.47792081055
1526,109701.18181375127
1527,109853.13261203891
1528,134279.51812786204
1529,160975.8982375858
1530,185291.37456001967
1531,109296.6126165889
1532,88024.90989851629
1533,147695.49176544894
1534,129665.62413575232
1535,147751.57937708075
1536,102744.83425375976
1537,58330.34166017988
1538,145420.08892338187
1539,197812.2991388357
1540,82681.36393670752
1541,143809.20147725838
1542,164824.18122677942
1543,180624.1922168881
1544,82967.38785496521
1545,118287.26461052774
1546,137688.41391410877
1547,133401.07874636014
1548,137119.65310354557
1549,119161.04316655382
1550,137178.23461211318
1551,105562.43616456944
1552,134405.22177424154
1553,138073.18367493496
1554,111893.04067158884
1555,169369.98108378222
1556,79701.27069638658
1557,119908.43604340973
1558,105414.46261558557
1559,52219.17385269214
1560,130109.36304205291
1561,127604.92894261367
1562,136087.68659514986
1563,122996.9874714316
1564,154129.7685310197
1565,149341.35386262613
1566,245944.79893025634
1567,79223.948495316
1568,246251.005449294
1569,136936.38550741103
1570,134323.48677950964
1571,120715.77820182049
1572,147578.2192509404
1573,246585.86301807073
1574,117633.49376580182
1575,228485.29819913692
1576,229929.61036163784
1577,180935.23972587156
1578,147399.11306694822
1579,155534.7437273741
1580,193998.7313388827
1581,156084.40472054706
1582,126485.61251460652
1583,287940.9521395485
1584,214300.46345529618
1585,135016.25926626203
1586,76961.40887754418
1587,107729.53392780942
1588,146587.69339960796
1589,96913.94980609085
1590,130386.1854490828
1591,91238.7161719947
1592,125222.71646510588
1593,121099.42065477287
1594,124500.59849460423
1595,108290.16531430423
1596,220980.45073500084
1597,208013.57436459747
1598,237480.905760292
1599,170769.50697240926
1600,160543.86183065773
1601,66200.95765923755
1602,112786.67750663741
1603,62750.342154443715
1604,258895.62120466324
1605,230842.66449832273
1606,152916.3384895616
1607,177353.74601304994
1608,215144.42935797898
1609,180287.18270929754
1610,149948.37348399102
1611,139467.70931343595
1612,179080.7925081312
1613,164569.26093029298
1614,123493.81272305144
1615,87194.95904892823
1616,78039.15698403542
1617,90996.11366256223
1618,140281.25646367297
1619,146446.83452245235
1620,150916.39551569454
1621,133486.79834564825
1622,142859.79880012348
1623,260941.98585626963
1624,204329.68063699952
1625,119705.91746186202
1626,165160.82374685528
1627,198596.29587100053
1628,279300.8042040521
1629,180812.51736469418
1630,367271.3963235887
1631,244513.16083802102
1632,256093.3323594901
1633,169300.4395982157
1634,183997.62413859038
1635,176903.4914189575
1636,151861.09603293418
1637,203497.84258627048
1638,181698.28528035758
1639,185617.12502867874
1640,238832.86013507374
1641,184913.42970904373
1642,252344.61234598205
1643,224261.0148322383
1644,242030.60997689294
1645,202647.21603970745
1646,161175.4269830043
1647,156163.25755624435
1648,126904.1023164073
1649,139415.4605893138
1650,111983.34844574778
1651,115879.22410287891
1652,97523.9589993434
1653,101383.16746826284
1654,146076.37010407288
1655,127614.1399999378
1656,146357.7311142421
1657,152416.1983157464
1658,149919.45412187092
1659,120819.33620081964
1660,157717.15076930402
1661,455364.6555315108
1662,408844.9410327632
1663,382820.2217368072
1664,604719.5336067765
1665,318361.7120389774
1666,314079.7384791698
1667,401949.0651068159
1668,340981.9671031882
1669,308053.84230292693
1670,348877.34639590385
1671,263815.66977788694
1672,422765.0072787721
1673,287734.0392784011
