Id,SalePrice
1461,113871.9014820396
1462,163007.2427898614
1463,189885.6843279114
1464,197480.50805110243
1465,201932.27364102667
1466,168074.30498655976
1467,175891.72162489546
1468,165519.81017279762
1469,195411.6977244219
1470,115365.74613258336
1471,173775.78529236306
1472,92410.5831169113
1473,93070.00677484291
1474,147432.05284643863
1475,107997.39040133037
1476,348410.55721569643
1477,271503.26014740986
1478,304441.1673050783
1479,310459.4115985828
1480,447287.9586303942
1481,341733.9291477487
1482,219299.12040277006
1483,181173.7388051987
1484,164615.01183042704
1485,199183.2925426757
1486,192766.27838264863
1487,314046.6750425379
1488,242552.35199538842
1489,200527.978837236
1490,242361.8295315446
1491,191190.7108680157
1492,97603.1989698055
1493,190274.23892515842
1494,315942.03141795483
1495,289620.44793663366
1496,226729.0149034488
1497,180669.35956330702
1498,169471.640941472
1499,162978.93991264296
1500,150908.00721065613
1501,181168.1223134806
1502,139245.02859479902
1503,292910.97854470805
1504,244521.18132604522
1505,229439.1144353857
1506,191709.67919131625
1507,248568.70597633542
1508,207361.81492627575
1509,163337.57991408728
1510,143673.03200916736
1511,157585.92504321935
1512,164484.57251762916
1513,144438.05854414217
1514,171344.25487712698
1515,210509.15545617006
1516,154704.02207312523
1517,182310.17774743197
1518,126343.81746316515
1519,215917.40268936855
1520,131410.110638794
1521,132716.62309135203
1522,171903.18086250953
1523,115052.89729861633
1524,126601.18680337653
1525,124628.29569203363
1526,105634.8665188569
1527,106902.82079008628
1528,141186.78025326008
1529,158152.94395422886
1530,172671.4384604747
1531,107983.58502203926
1532,94399.9890117564
1533,145089.3924037057
1534,132512.35877353934
1535,149380.17008610893
1536,102273.65622921348
1537,60728.4084903254
1538,153471.9195106195
1539,186191.39423000635
1540,83193.16215995872
1541,137731.10555607267
1542,155894.73914389472
1543,188668.89856149082
1544,90954.55728766794
1545,124119.50508144883
1546,141362.4455565761
1547,133097.65690369808
1548,145325.55771639483
1549,122306.1032563218
1550,140125.4040096831
1551,110827.07170206167
1552,132591.01633285327
1553,141367.6227915013
1554,113970.6677829545
1555,164570.77783465324
1556,83264.17204664978
1557,110691.06404133416
1558,105243.11646018348
1559,73188.37239917995
1560,130149.0288306288
1561,132499.80282356762
1562,127221.71457711679
1563,120643.63113621382
1564,154958.79120803965
1565,144623.00777517774
1566,250512.620382715
1567,79144.45902564371
1568,239156.45955584303
1569,128861.94265598274
1570,133297.43914287208
1571,124285.53332503329
1572,147587.4239626602
1573,237304.90680029252
1574,119597.51094257554
1575,220226.5108289357
1576,244130.87501690513
1577,179226.2732482898
1578,147573.35481062194
1579,160794.02045684904
1580,197340.79487502933
1581,159983.798410125
1582,126639.00303426317
1583,311797.90208906954
1584,213758.59583850447
1585,135638.7575670574
1586,71935.5940655026
1587,105743.85343663816
1588,150193.1115598048
1589,97542.83542431252
1590,136929.83114118595
1591,90269.414185148
1592,124652.93351926754
1593,120614.09607797266
1594,136948.88863807786
1595,106379.77800436098
1596,221535.85185801634
1597,200939.6561265552
1598,248645.17518570565
1599,156694.64400256024
1600,154293.66649481317
1601,58546.313418593476
1602,98950.8116182075
1603,82455.94352763027
1604,246832.80294228322
1605,239837.49163308373
1606,163422.64346454028
1607,173534.55546336496
1608,214734.16030397124
1609,188304.7793148261
1610,151868.52881209675
1611,140044.3951698016
1612,167592.2346257263
1613,161703.2048583852
1614,118494.40790640071
1615,85320.25731421223
1616,75454.24931006822
1617,89356.74316646122
1618,127411.8873072049
1619,145736.40523231242
1620,145581.50378257374
1621,133397.33074207982
1622,132570.65388395838
1623,267265.7050994284
1624,206534.55472872907
1625,119290.01036282603
1626,172964.2613375185
1627,196411.01398820832
1628,272160.0571687604
1629,185754.19597064337
1630,376303.746321823
1631,256763.95682059161
