Id,SalePrice
1461,117426.91465920715
1462,162068.45116199087
1463,190220.13151605293
1464,196991.24677155964
1465,196901.0010111513
1466,170121.6272344301
1467,172634.82222333763
1468,164072.7625590345
1469,198581.18799547286
1470,116089.62928020528
1471,174842.133642589
1472,94790.0556473869
1473,95256.40239640778
1474,145811.64952195997
1475,110887.7765182576
1476,357341.05200195475
1477,254409.16977076943
1478,317379.7185811893
1479,319214.91771684075
1480,481211.1959343521
1481,325699.8177473479
1482,210026.64443166077
1483,182010.14876400807
1484,164849.3333234906
1485,193089.34800893598
1486,190155.37885139743
1487,325034.6529886196
1488,216866.24783246414
1489,198286.1908622699
1490,249666.83391133056
1491,193478.48089105808
1492,96581.32319878743
1493,195681.3737599196
1494,300335.5887760909
1495,286426.203225409
1496,239489.28319302844
1497,183598.369525131
1498,188965.8232160658
1499,163572.3899136162
1500,155795.68069977066
1501,182666.9811785822
1502,141191.98074723713
1503,307488.2138951394
1504,241715.97153582601
1505,227496.23326080706
1506,193569.55299040768
1507,254472.10466035965
1508,209717.60431019834
1509,156467.29924284187
1510,140651.08793401512
1511,172136.7013763425
1512,165519.1818796721
1513,144392.30268835527
1514,163464.47638554758
1515,197226.1577934201
1516,150296.4586503337
1517,182546.07234616813
1518,127172.288562349
1519,208970.59697106818
1520,129867.37854850065
1521,133663.89748156638
1522,165843.70262241806
1523,118338.10817839908
1524,126627.14799075163
1525,119332.56713952536
1526,106745.1404083698
1527,108511.72958139282
1528,134580.2026511332
1529,163373.95984606852
1530,177010.75830972282
1531,107611.13095205551
1532,89940.08380193116
1533,144974.4286026043
1534,129909.73290086722
1535,148425.40313840215
1536,101168.76139501705
1537,59906.2877146843
1538,145755.76048132984
1539,196713.739230416
1540,83020.80692127749
1541,140637.69723493568
1542,164428.52434487847
1543,192095.82736189204
1544,88592.34990631018
1545,119293.58251201747
1546,139216.16504233168
1547,131585.06511268098
1548,141248.54438857036
1549,122300.30863538758
1550,137367.66878722978
1551,105436.3006112259
1552,135586.55536192728
1553,135185.94262154907
1554,112764.00931828683
1555,164886.37800453743
1556,80776.95460073181
1557,113445.12605467493
1558,110777.07807777222
1559,52442.32397962872
1560,132315.60051063148
1561,120814.54607643337
1562,133373.1140715296
1563,122979.42568068033
1564,153415.60619951304
1565,147146.09181556109
1566,244561.89367160224
1567,81983.23046018608
1568,241324.98467031983
1569,134745.98841363742
1570,133551.97613122902
1571,123318.81890646389
1572,145684.1284390724
1573,228091.69522199797
1574,119645.0520494764
1575,231944.91863413836
1576,230589.3360555347
1577,176926.09552004843
1578,146549.22771993265
1579,155348.77450134113
1580,197141.19863972755
1581,155013.9588644595
1582,126036.07966313034
1583,290432.66840211675
1584,215712.20326809882
1585,134870.19126468425
1586,76978.30156231114
1587,108488.72084920108
1588,153792.6011684086
1589,102083.72726172062
1590,133377.55488341438
1591,91561.85444268229
1592,129175.80772370588
1593,117976.72763822148
1594,124594.20102166107
1595,107277.00104757721
1596,221632.70059091164
1597,205098.68962341233
1598,240811.094572432
1599,164567.30927451415
1600,156168.34185971654
1601,64290.58857601744
1602,110506.99877836199
1603,63860.7672427147
1604,258430.1085409276
1605,234269.28552873255
1606,156858.78037481997
1607,179233.2134661511
1608,209601.34332144578
1609,179957.98273447616
1610,147347.54065582718
1611,140078.21897972346
1612,180849.11326441896
1613,164890.0422689671
1614,127278.67444986412
1615,87432.20183088466
1616,77746.64769811639
1617,90235.3200713807
1618,140270.39449987796
1619,143285.83891133944
1620,149647.7093374663
1621,132545.85847180962
1622,138757.16207373448
1623,257649.4905365526
1624,205452.10360335268
1625,118651.53121565678
1626,167225.10987739285
1627,199067.12257879332
1628,280423.8384782211
1629,179445.64160411767
1630,371866.78207046154
1631,244234.2433882952
1632,258774.9548733146
1633,173696.76013686415
1634,184012.71147852336
1635,177444.1463436221
1636,149725.97434370467
1637,205656.56255064014
1638,177739.3862073909
1639,184786.80805209666
1640,240391.12144520838
1641,184396.2118717505
1642,257284.7713230624
1643,223541.86495597236
1644,242937.37566114645
1645,203025.63616257414
1646,161896.59765888724
1647,157855.17157557496
1648,128459.30111401077
1649,139699.6010707151
1650,113182.10552389368
1651,116402.03361239591
1652,97064.46833249072
1653,100920.39345686186
1654,146500.01885507113
1655,129738.99136643308
1656,146957.11921610232
1657,153104.40009599083
1658,150785.43782161773
1659,120081.38769583065
1660,155803.62998801246
1661,445716.4632165942
1662,420877.73601427156
1663,378012.1132105969
1664,608297.100669309
1665,311693.38904059824
1666,319704.29756347474
1667,383306.7077937039
1668,342644.03501315764
1669,309893.7859243368
1670,357667.3065513568
1671,267460.0903101511
1672,436653.5532313652
1673,286900.7184252345
1674,240098.26879608462
1675,196775.12985600674
1676,195621.12629586807
1677,215954.36108730792
1678,468279.22890771995
1679,409650.6307065379
1680,335460.31712816615
1681,248545.06881888345
1682,328208.2873109353
1683,183086.6073765228
1684,169652.80649741468
